9.89,27.875,19.54577,2934,False
9.89,27.9375,19.33928,2992,False
9.89,27.9375,19.53591,2651,False
9.89,27.9375,19.50699,3001,False
9.89,27.9375,19.53591,3021,False
9.89,27.9375,19.56482,2647,False
9.89,27.9375,19.18313,3011,False
9.89,28,19.50295,2655,False
9.89,27.9375,19.56482,2669,False
9.89,27.9375,19.56482,3035,False
9.89,27.9375,19.54169,2768,False
9.89,27.9375,19.56482,2852,False
9.89,27.9375,19.53591,2847,False
9.89,27.9375,19.58217,2851,False
9.89,27.9375,19.53591,3170,False
9.89,28,19.52028,2841,False
9.89,27.9375,19.57639,2843,False
9.89,27.9375,19.55904,2830,False
9.89,28,19.52028,3248,False
7.33703,34.6875,3.24729,0,False
9.89,28,19.53761,3120,False
9.89,34.75,1.89584,435,False
9.89,27.9375,19.56482,2891,False
9.89,34.75,3.11497,432,False
9.89,28,19.54339,2931,False
9.89,34.8125,2.39974,434,False
9.89,27.9375,19.53012,3133,False
-1,34.8125,0.21159,0,False
9.89,27.9375,19.58217,3280,False
9.89,34.875,3.1295,432,False
9.89,27.9375,19.55326,2961,False
9.89,34.9375,3.27066,433,False
9.89,27.9375,19.40289,3312,False
-1,35,0.32417,0,False
9.89,27.9375,19.54169,3249,False
9.89,35,3.16456,442,False
9.89,27.9375,19.55326,3230,False
9.89,35.0625,3.07408,433,False
9.89,28,19.53761,2743,False
9.89,35.0625,3.04838,441,False
9.89,27.9375,19.52434,3258,False
9.89,35.125,0.31841,419,False
9.89,27.9375,19.56482,3143,False
8.84754,35.125,0.23624,0,False
9.89,28,19.50295,2843,False
9.89,35.1875,0.18983,437,False
9.89,27.9375,19.55904,2847,False
9.89,35.1875,3.12454,432,False
9.89,27.9375,19.52434,3197,False
9.89,35.1875,2.96549,432,False
9.89,27.9375,19.55904,3181,False
9.89,35.25,2.73708,0,False
9.89,28,19.54339,2835,False
9.89,35.3125,2.94949,433,False
9.89,27.9375,19.55904,3213,False
-1,35.3125,0.08193,0,False
9.89,28,19.52028,2837,False
9.89,35.375,3.01313,435,False
9.89,28,19.58383,2859,False
-1,35.375,0.12789,0,False
9.89,28,19.50873,3216,False
9.89,35.375,3.0029,432,False
9.89,28,19.55494,2865,False
9.89,35.4375,0.12777,0,False
9.89,28,19.52028,3203,False
9.89,35.5,2.97156,0,False
9.89,28,19.54339,3197,False
9.89,35.5,0.10722,436,False
9.89,28,19.53184,2869,False
-1,35.5,0.16338,0,False
9.89,27.9375,19.53591,3211,False
9.89,35.5,3.02261,435,False
9.89,27.9375,19.56482,2878,False
9.89,35.5,0.15828,432,False
9.89,27.9375,19.57639,3118,False
9.89,35.5625,3.13701,433,False
9.89,28,19.50295,3523,False
9.89,35.5625,0.15813,433,False
9.89,28,19.54339,3055,False
-0.19688,35.5625,3.15741,0,False
9.89,27.9375,19.55326,3435,False
9.89,35.5625,3.26453,0,False
9.89,28,19.5665,3453,False
-1,35.5625,0.33665,0,False
9.89,28,19.37008,3141,False
9.89,35.5625,3.32064,434,False
9.89,27.9375,19.53012,3518,False
9.89,35.5625,0.20403,322,False
9.89,28,19.56072,3519,False
9.89,35.625,3.06263,436,False
9.89,28,19.53761,3478,False
9.89,35.625,0.18855,435,False
9.89,28,19.54339,3497,False
9.89,35.625,3.19003,208,False
9.89,28,19.47985,3469,False
8.91402,35.625,0.2446,0,False
9.89,28,19.51451,3491,False
-1,35.6875,1.06401,0,False
9.89,28,19.52028,3152,False
9.89,35.6875,2.73386,433,False
9.89,28,19.50295,3143,False
7.228,35.6875,3.19204,0,False
9.89,28,19.54339,3063,False
9.89,35.6875,0.24946,434,False
9.89,27.9375,19.53012,2982,False
-1,35.6875,3.08004,0,False
9.89,28,19.4914,3029,False
9.89,35.75,0.22887,435,False
9.89,28,19.58383,3392,False
-1,35.6875,3.14113,0,False
9.89,28,19.53184,3399,False
9.89,35.75,0.27465,131,False
9.89,28,19.50873,2890,False
7.07908,35.6875,3.19713,0,False
9.89,28,19.51451,3222,False
9.89,35.6875,3.47714,433,False
9.89,28,19.52028,2864,False
9.89,35.6875,0.60583,434,False
9.89,27.9375,19.55326,3221,False
9.89,35.6875,0.53964,434,False
9.89,28,19.53184,3235,False
9.89,35.6875,0.7331,433,False
9.89,28,19.53761,3229,False
9.89,35.6875,3.54841,176,False
9.89,28,19.55494,2853,False
9.89,35.6875,3.50259,432,False
9.89,28,19.52028,2865,False
9.89,28,19.53761,2846,False
9.89,28,19.55494,3215,False
9.89,27.9375,19.55904,2873,False
9.89,28,19.55494,2905,False
9.89,28,19.51451,2907,False
9.89,28,19.50295,3262,False
9.89,28,19.51451,3185,False
9.89,28,19.52028,3127,False
9.89,28,19.53184,3230,False
9.89,28,19.51451,3248,False
9.89,28,19.52028,2885,False
9.89,27.9375,19.53591,3243,False
9.89,28,19.52028,3248,False
9.89,28,19.52606,3267,False
9.89,28,19.12167,2835,False
9.89,28,19.5665,2812,False
9.89,28,19.56072,2859,False
9.89,28,19.54339,3199,False
9.89,28,19.52028,3191,False
9.89,27.9375,19.52434,2818,False
9.89,28,19.54339,3190,False
9.89,28,19.50295,3159,False
9.89,28,19.53761,3200,False
9.89,28,19.51451,2722,False
9.89,28,19.50873,2720,False
9.89,28,19.54917,3199,False
9.89,28,19.52606,2917,False
9.89,28,19.53184,3257,False
9.89,28,19.52606,3263,False
9.89,27.9375,19.56482,3248,False
9.89,27.9375,19.55904,2886,False
9.89,28,19.52028,3193,False
9.89,28,19.38741,2747,False
9.89,28,19.42785,3079,False
9.89,28,19.4163,3083,False
9.89,28,19.40474,2735,False
9.89,28,19.52606,2886,False
9.50174,27.9375,0.1735,4095,False
7.22002,28,0,3344,False
7.99389,28,0,3301,False
7.60297,28,0,3259,False
7.3264,28.0625,0,3233,True
7.64552,28.0625,0,3203,True
7.40086,28,0,3177,True
7.49127,28.0625,0,3147,True
7.46734,28.0625,0,3118,True
7.43011,28.0625,0,3093,True
7.55776,28.0625,0,3042,True
7.47266,28.0625,0,3028,True
7.42479,28.0625,0,2983,True
7.58169,28,0,2942,True
7.49659,28.0625,0,2891,True
7.3982,28.125,0,2829,True
7.43011,28.125,0,2838,True
7.58967,28.0625,0,2826,True
7.3849,28.0625,0,2775,True
7.48064,28.125,0,2766,True
7.56042,28.0625,0,2766,True
7.57637,28.0625,0,2752,True
7.40086,28.0625,0,2743,True
7.5418,28.0625,0,2745,True
7.63488,28,0,2737,True
7.60297,28,0,2743,True
7.49659,28,0,2738,True
7.51521,28,0,2735,True
7.3982,28.0625,0,2723,True
7.47,28,0,2731,True
7.57903,28.0625,0,2729,True
7.55776,28.0625,0,2736,True
7.57105,28.0625,0,2717,True
7.53382,28.0625,0,2717,True
7.41947,28,0,2715,True
7.65349,28,0,2691,True
7.43011,28.0625,0,2714,True
7.53382,28,0,2714,True
7.62158,28.0625,0,2714,True
7.56574,28.0625,0,2715,True
7.41149,28.0625,0,2705,True
7.54446,28,0,2703,True
7.56308,28.0625,0,2714,True
7.59499,28,0,2709,True
7.58701,28.0625,0,2705,True
7.59499,28,0,2704,True
7.63754,28.0625,0,2704,True
7.58701,28.0625,0,2702,True
7.53914,28.0625,0,2641,True
7.61095,28,0,2697,True
7.55244,28.0625,0,2695,True
7.35831,28,0,2704,True
7.47266,28.0625,0,2687,True
7.48596,28.0625,0,2688,True
7.49127,28.0625,0,2688,True
7.54712,28.0625,0,2686,True
7.63754,28,0,2690,True
7.54446,28.0625,0,2687,True
7.49393,28.0625,0,2687,True
7.60563,28.0625,0,2681,True
7.53382,28.0625,0,2679,True
7.6402,28.0625,0,2675,True
7.45936,28.0625,0,2670,True
7.65349,28.0625,0,2672,True
7.59765,28.0625,0,2669,True
7.40618,28.0625,0,3058,True
7.42745,28.0625,0,3152,True
7.64286,28.0625,0,3636,True
7.56042,28.0625,0,3575,True
7.47266,28.0625,0,3762,True
7.44873,28.0625,0,3762,True
7.55244,28.0625,0,3843,True
7.43809,28.0625,0,3843,True
7.60829,28.0625,0,3792,True
7.5418,28.0625,0,3791,True
7.54712,28.0625,0,3796,True
7.57903,28.0625,0,3799,True
7.41681,28.0625,0,3798,True
7.46734,28.0625,0,3792,True
7.66147,28.0625,0,3791,True
7.43277,28.0625,0,3783,True
7.56574,28.0625,0,3775,True
7.58701,28.0625,0,3843,True
7.60297,28.0625,0,3874,True
7.46734,28.0625,0,3875,True
7.55244,28.0625,0,3827,True
7.4833,28,0,3952,True
7.6269,28.0625,0,3847,True
7.55244,28.0625,0,3854,True
7.53648,28.0625,0,3875,True
7.63488,28.0625,0,3622,True
7.41149,28.125,0,3603,True
7.58169,28.0625,0,3899,True
7.47532,28.0625,0,3878,True
7.38756,28.0625,0,3790,True
7.43277,28.0625,0,3815,True
7.48596,28.0625,0,3791,True
7.42745,28.0625,0,3809,True
7.40884,28.0625,0,3829,True
7.5551,28.0625,0,3758,True
7.50989,28.0625,0,3809,True
7.52319,28.0625,0,3622,True
7.46202,28.0625,0,3498,True
7.44873,28,0,3395,True
7.40086,28,0,3636,True
7.57105,28.0625,0,3660,True
7.60829,28.0625,0,3699,True
7.46734,28,0,3705,True
7.62424,28.0625,0,3737,True
7.46468,28,0,3810,True
7.49925,28.0625,0,3663,True
7.38224,28,0,3692,True
7.47266,28.0625,0,3702,True
7.5418,28,0,3707,True
7.54446,28.0625,0,3712,True
7.51521,28.0625,0,3893,True
7.61095,28.0625,0,3903,True
7.42479,28,0,3894,True
7.46468,28,0,3867,True
7.44873,28.0625,0,3875,True
7.49659,28.0625,0,3907,True
7.56042,28.0625,0,3895,True
7.57105,28.0625,0,3904,True
7.46734,28.0625,0,3879,True
7.58967,28.0625,0,3885,True
7.59499,28.0625,0,3898,True
7.56574,28,0,3907,True
7.59499,28.0625,0,3911,True
7.45138,28.0625,0,3894,True
7.55244,28.0625,0,3872,True
7.60297,28.0625,0,3906,True
7.5418,28.0625,0,3910,True
7.48596,28.0625,0,3913,True
7.49393,28.0625,0,3972,True
7.50989,28.0625,0,3721,True
7.55244,28.0625,0,3791,True
7.58169,28.0625,0,3792,True
7.43277,28.0625,0,3792,True
7.61892,28.0625,0,3792,True
7.63222,28.0625,0,3776,True
7.57105,28.0625,0,3787,True
7.57903,28.0625,0,3790,True
7.50191,28.0625,0,3792,True
7.44873,28.0625,0,3798,True
7.59765,28,0,3804,True
7.60563,28.0625,0,3793,True
7.48596,28.0625,0,3811,True
8.1109,28.0625,0,3795,True
7.50989,28.125,0,3781,True
7.6136,28.125,0,3796,True
8.63213,28,0,3686,True
8.69862,28.0625,0,3785,True
9.67725,28,0,3787,True
8.36088,28,0,3790,True
8.42204,28,0,3785,True
8.46193,28.0625,0,3786,True
9.69853,28.0625,0,3783,True
8.91934,28,0,3791,True
8.0524,28.0625,0,3789,True
9.47248,28,0,3782,True
8.10292,28.0625,0,3783,True
8.1242,28,0,3759,True
9.22782,28,0,3770,True
8.67202,28,0,3789,True
8.94327,28.0625,0,3792,True
8.13218,28,0,3789,True
9.04699,28.0625,0,3786,True
8.52842,28.0625,0,3726,True
8.86881,28,0,3771,True
8.06835,28.0625,0,3810,True
9.02571,28,0,4080,True
8.82626,28,0,3779,True
9.50971,28,0,4095,True
9.48312,28.0625,0,3728,True
9.89,28,0,3801,True
9.89,28.0625,0,3772,True
8.57363,28.0625,0,3766,True
9.89,28,0,3813,True
9.34484,28.0625,0,3755,True
9.40068,28,0,3734,True
9.89,28,0,3749,True
9.89,28,0,3712,True
9.89,28.0625,0,3720,True
9.69853,28,0,3724,True
9.45919,28.0625,0,3706,True
9.38472,28,0,3713,True
9.76235,28,0,3714,True
8.27046,28,0,3696,True
8.77042,28,0,3609,True
8.69862,28,0,3664,True
8.80233,28,0,3695,True
9.02837,28,0,3703,True
8.87945,28,0,3698,True
8.64011,28,0,3707,True
9.11879,28,0,3701,True
9.03901,28,0,3713,True
8.91136,28,0,3721,True
8.77574,28,0,3726,True
8.65341,28,0,3724,True
8.78637,28,0,3728,True
8.70925,28,0,3717,True
9.04433,28,0,3728,True
8.61884,28.0625,0,3721,True
8.75712,28.0625,0,3735,True
8.92466,28,0,3745,True
8.99646,28,0,3726,True
9.03369,28,0,3451,True
8.94062,28,0,3726,True
8.63479,28,0,3735,True
8.78106,28,0,3744,True
8.84754,28,0,3737,True
8.66138,28,0,3747,True
9.13209,28.0625,0,3733,True
9.01242,28,0,3738,True
8.66138,28,0,3742,True
8.72521,28,0,3724,True
9.01508,28,0,3731,True
9.0656,28,0,3742,True
8.95391,28,0,3750,True
9.20921,28,0,3718,True
8.84754,27.9375,0,3731,True
8.88477,28,0,3751,True
9.1773,28,0,3751,True
9.19857,28,0,3760,True
8.81563,28,0,3769,True
9.0656,28,0,3753,True
9.21187,28,0,3760,True
9.21985,28,0,3760,True
9.18793,28.0625,0,3781,True
8.73319,28,0,3801,True
9.04965,28.0625,0,3786,True
9.17996,28,0,3792,True
8.71457,28,0,3801,True
8.70393,28,0,3719,True
8.72521,28,0,3802,True
8.80499,28,0,3813,True
9.25974,28.0625,0,3785,True
9.08688,28,0,3814,True
9.15602,28,0,3807,True
9.18528,28,0,3805,True
8.89807,28,0,3817,True
8.922,28,0,3810,True
8.82892,28.0625,0,3818,True
8.76244,28.0625,0,3824,True
9.12411,28.0625,0,3824,True
9.2358,28,0,3824,True
9.28367,28.0625,0,3825,True
9.27037,28.0625,0,3837,True
8.91668,28.0625,0,3827,True
8.88743,28,0,3831,True
8.86349,28,0,3830,True
9.27037,28,0,3839,True
9.2624,28.0625,0,3842,True
8.78106,28.0625,0,3835,True
9.29165,28.0625,0,3833,True
8.98848,28,0,3841,True
8.99646,28.0625,0,3840,True
8.80233,28.0625,0,3834,True
9.19591,28,0,3845,True
8.78903,28,0,3844,True
8.98051,28,0,3839,True
9.29697,28,0,3837,True
9.30494,28,0,3847,True
9.34749,28,0,3843,True
8.80233,28.0625,0,3844,True
8.81563,28,0,3853,True
8.99114,28.0625,0,3820,True
8.86881,28,0,3811,True
8.97519,28,0,3805,True
9.04699,28,0,3808,True
9.32888,28,0,3809,True
9.35547,28,0,3803,True
9.33952,28,0,3734,True
9.18793,28.0625,0,3745,True
9.13475,28,0,3731,True
9.11879,28,0,3738,True
9.12411,28,0,4018,True
9.0071,28,0,3730,True
9.01242,28,0,3737,True
9.11347,28,0,3760,True
9.05497,28,0,3776,True
9.15336,28,0,3787,True
9.15602,28,0,3792,True
9.15602,28,0,3792,True
9.17996,28.0625,0,3795,True
9.17464,28.0625,0,3794,True
9.15602,28,0,3739,True
9.11613,28,0,3760,True
9.1773,28,0,3680,True
9.12145,28,0,3773,True
9.11879,28,0,3780,True
9.19857,28,0,3805,True
9.12411,28,0,3817,True
9.13475,28,0,3814,True
9.12677,28,0,3799,True
9.22782,28,0,3815,True
9.21985,28,0,3813,True
9.17198,28,0,3932,True
9.15602,28,0,3787,True
9.15336,28,0,3809,True
9.16134,28,0,3823,True
9.16932,28.0625,0,3820,True
9.17198,28,0,3805,True
9.20655,28,0,3772,True
9.20921,28,0,3755,True
9.23846,28.0625,0,3763,True
9.18262,28.0625,0,3776,True
9.24644,28.0625,0,3619,True
9.21187,28.0625,0,3643,True
9.23048,28,0,3680,True
9.21985,28,0,3687,True
9.21453,28,0,3695,True
9.28899,28,0,3713,True
9.29431,28,0,3763,True
9.32888,28,0,3735,True
9.3342,28,0,3737,True
9.26771,28,0,3742,True
9.2624,28,0,3728,True
9.24378,28,0,3723,True
9.25708,28,0,3760,True
9.33154,28,0,3792,True
9.33952,28,0,3797,True
9.29431,27.9375,0,3794,True
9.29697,28,0,3933,True
9.34218,28,0,3921,True
9.36611,28,0,3918,True
9.33952,28,0,3734,True
9.30494,28,0,3803,True
9.30229,28,0,3822,True
9.3209,28,0,3850,True
9.38472,28,0,3891,True
9.33952,28,0,3888,True
9.32356,28,0,3921,True
9.30494,28.0625,0,3849,True
9.38738,28,0,3872,True
9.31558,28,0,3879,True
9.32356,27.9375,0,3863,True
9.3927,27.9375,0,3858,True
9.3342,28,0,3920,True
9.32888,28,0,3918,True
9.3209,28,0,3914,True
9.38738,27.9375,0,3919,True
9.37675,28,0,3792,True
9.30229,27.9375,0,3840,True
9.32356,28,0,3823,True
9.34218,28,0,3811,True
9.33952,28,0,3794,True
9.31292,28,0,3823,True
9.34749,28,0,3825,True
9.33686,27.9375,0,3843,True
9.39004,28,0,3827,True
9.31558,28,0,3867,True
9.35015,28,0,3863,True
9.40334,28,0,3877,True
